nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power,label
690.57,637.81,22.37,20.38,8.55,349.37,1015.25,729,164,23.200001,1014.599976,306,1.4,3.91289,0
705.26,652.09,22.65,20.34,8.52,351.06,1015.21,761,208,23.299999,1014.5,267,0.8,4.007812,0
723.35,669.67,22.93,20.2,8.38,351.6,1015.15,762,254,23.6,1014.299988,254,1.2,4.085156,0
732.73,678.79,23.18,19.98,8.19,350.43,1015.07,811,328,23.799999,1014.099976,273,1.1,4.3171870000000006,0
742.61,688.4,23.48,19.86,7.99,348.66,1015.05,817,393,24.0,1013.900024,25,1.2,4.260937,0
746.42,692.1,23.79,19.61,7.75,346.96,1015.05,827,449,24.299999,1013.599976,289,5.1,4.236328,0
747.99,693.62,24.06,19.19,7.51,344.11,1015.06,849,507,24.4,1013.5,290,2.0,4.236328,0
746.21,691.88,24.27,19.04,7.19,340.66,1015.01,850,541,24.6,1013.200012,294,2.2,4.267969,0
739.3,685.16,24.46,18.95,6.79,337.06,1014.77,831,548,24.799999,1013.0,339,1.5,4.243359,0
731.91,677.98,24.62,18.81,6.38,333.06,1014.41,849,577,25.0,1012.799988,321,1.8,4.324219,0
716.72,663.22,24.76,18.58,6.02,329.07,1014.07,827,575,24.9,1012.5,283,4.0,4.208203,0
703.89,650.74,24.88,18.32,5.75,325.78,1013.74,803,564,25.0,1012.200012,44,1.9,4.123828,0
680.6,628.13,24.98,18.08,5.56,323.03,1013.45,803,571,25.700001,1012.099976,296,2.3,4.130859,0
662.46,610.5,25.09,17.82,5.45,321.33,1013.27,764,543,25.6,1012.0,290,2.2,3.867188,0
631.45,580.39,25.18,17.57,5.4,321.06,1013.13,742,531,25.6,1011.799988,301,1.8,3.76875,0
608.33,557.96,25.26,17.34,5.35,321.68,1012.95,726,522,25.5,1011.799988,353,1.6,3.687891000000001,0
570.11,520.93,25.31,17.19,5.26,322.69,1012.78,709,516,25.799999,1011.599976,10,2.2,3.5296870000000005,0
542.41,494.11,25.36,17.07,5.13,323.85,1012.68,673,492,25.6,1011.5,14,1.8,3.311719,0
497.75,450.95,25.37,17.02,4.96,324.96,1012.62,631,458,25.4,1011.5,276,0.8,3.026953,0
466.06,420.38,25.4,16.99,4.77,326.11,1012.65,603,434,25.700001,1011.599976,74,0.6,2.777344,0
415.98,372.16,25.39,17.04,4.58,327.48,1012.85,559,391,25.799999,1011.5,186,0.5,2.534765,0
381.1,338.69,25.39,17.12,4.39,328.49,1013.09,506,340,26.700001,1011.5,280,1.8,2.2289060000000003,0
326.96,286.94,25.32,17.31,4.19,329.08,1013.2,461,293,26.299999,1011.5,84,0.0,1.965234,0
289.92,251.72,25.25,17.52,3.95,329.27,1013.2,404,245,26.799999,1011.5,332,1.9,1.669922,0
233.46,198.41,25.11,17.85,3.63,328.97,1013.19,334,196,26.9,1011.599976,293,2.1,1.321875,0
195.56,162.99,24.95,18.35,3.12,328.94,1013.21,267,152,25.799999,1011.5,324,2.0,1.008984,0
139.13,111.07,24.34,21.08,2.5,331.89,1013.21,200,113,25.4,1011.5,17,1.0,0.713672,0
102.44,78.14,23.94,21.58,2.07,336.46,1013.16,135,78,25.1,1011.5,26,0.9,0.414844,0
50.68,33.87,23.46,21.58,1.74,339.06,1013.08,76,40,24.700001,1011.400024,55,1.7,0.193359,0
20.71,11.02,22.89,22.02,1.41,339.44,1013.01,25,11,24.5,1011.599976,36,1.6,0.031641,0
0.0,0.0,22.19,22.68,1.17,338.43,1012.95,0,0,24.0,1011.5,31,1.6,0.0,0
0.0,0.0,21.65,23.34,1.02,338.52,1012.95,0,0,23.6,1011.700012,66,0.7,0.0,0
0.0,0.0,21.15,23.99,0.95,343.55,1013.08,0,0,20.6,1012.099976,206,1.2,0.0,0
0.0,0.0,20.7,24.63,0.94,354.21,1013.32,0,0,19.4,1012.5,156,0.0,0.0,0
0.0,0.0,20.25,25.29,1.0,7.68,1013.56,0,0,20.200001,1012.700012,201,0.0,0.0,0
0.0,0.0,19.84,25.95,1.1,21.23,1013.83,0,0,18.5,1013.0,34,0.7,0.0,0
0.0,0.0,19.46,26.59,1.24,34.94,1014.08,0,0,20.5,1013.299988,89,0.5,0.0,0
0.0,0.0,19.12,27.2,1.45,46.43,1014.35,0,0,20.200001,1013.599976,109,0.9,0.0,0
0.0,0.0,18.74,27.93,1.76,53.09,1014.68,0,0,20.200001,1013.900024,150,0.3,0.0,0
0.0,0.0,18.2,29.05,2.2,56.41,1015.02,0,0,18.5,1014.099976,113,0.4,0.0,0
0.0,0.0,17.51,30.64,2.78,60.03,1015.33,0,0,19.299999,1014.400024,113,0.2,0.0,0
0.0,0.0,16.44,33.37,3.31,64.63,1015.68,0,0,19.4,1014.5,107,0.4,0.0,0
0.0,0.0,15.44,36.39,3.57,66.55,1016.04,0,0,18.299999,1015.0,117,1.1,0.0,0
0.0,0.0,14.65,39.29,3.59,63.99,1016.3,0,0,18.200001,1015.200012,200,0.0,0.0,0
0.0,0.0,13.96,42.12,3.54,64.32,1016.37,0,0,17.0,1015.400024,138,0.0,0.0,0
0.0,0.0,13.56,44.08,3.47,70.31,1016.36,0,0,17.700001,1015.5,127,0.0,0.0,0
0.0,0.0,13.26,45.64,3.45,73.27,1016.48,0,0,16.700001,1015.700012,262,0.0,0.0,0
0.0,0.0,13.05,46.97,3.49,73.76,1016.7,0,0,15.1,1015.799988,0,0.0,0.0,0
0.0,0.0,12.88,48.14,3.52,74.48,1016.91,0,0,14.7,1015.900024,48,0.0,0.0,0
0.0,0.0,12.71,49.3,3.52,75.33,1017.08,0,0,14.5,1016.200012,205,0.0,0.0,0
0.0,0.0,12.56,50.33,3.52,75.76,1017.29,0,0,13.4,1016.299988,11,0.0,0.0,0
0.0,0.0,12.48,51.15,3.54,75.86,1017.52,0,0,14.4,1016.5,146,0.0,0.0,0
0.0,0.0,12.37,52.05,3.52,75.24,1017.81,0,0,14.7,1016.5,146,0.0,0.0,0
0.0,0.0,11.2,46.85,3.36,40.4,1016.85,0,0,15.9,1016.700012,161,0.2,0.0,0
0.0,0.0,11.13,47.1,3.43,43.5,1016.92,0,0,15.8,1016.700012,205,0.0,0.0,0
0.0,0.0,11.01,47.52,3.49,43.99,1017.41,0,0,15.5,1016.799988,157,0.0,0.0,0
0.0,0.0,10.8,48.23,3.55,43.97,1017.62,0,0,14.4,1016.900024,22,0.6,0.0,0
0.0,0.0,10.61,48.9,3.54,46.11,1017.61,0,0,15.1,1017.0,213,0.4,0.0,0
0.0,0.0,10.52,49.24,3.42,49.44,1017.64,0,0,14.4,1017.099976,6,0.0,0.0,0
0.0,0.0,10.56,49.2,3.22,52.58,1017.9,0,0,14.2,1017.0,39,0.0,0.0,0
0.0,0.0,10.74,48.77,2.88,56.34,1017.65,0,0,14.5,1017.0,104,0.0,0.0,0
0.0,0.0,11.07,47.92,2.4,61.23,1017.65,0,0,14.3,1017.099976,267,0.0,0.0,0
0.0,0.0,11.36,47.22,1.91,64.0,1017.68,0,0,12.0,1017.099976,204,0.0,0.0,0
0.0,0.0,11.44,47.16,1.62,54.96,1017.77,0,0,11.2,1017.099976,225,0.0,0.0,0
0.0,0.0,11.14,48.22,1.66,32.66,1017.91,0,0,11.3,1017.099976,307,0.0,0.0,0
0.0,0.0,10.64,50.02,1.99,8.38,1018.02,0,0,11.2,1017.299988,260,0.0,0.0,0
0.0,0.0,10.09,52.18,2.43,351.26,1018.19,0,0,10.6,1017.5,0,0.0,0.0,0
0.0,0.0,9.55,54.64,2.82,341.14,1018.3,0,0,10.8,1017.5,248,0.0,0.0,0
0.0,0.0,9.19,56.71,3.05,334.79,1018.35,0,0,10.7,1017.5,330,0.0,0.0,0
0.0,0.0,8.95,58.62,3.16,332.13,1018.53,0,0,10.2,1017.5,225,0.0,0.0,0
0.0,0.0,8.71,60.71,3.24,332.09,1018.75,0,0,9.6,1017.400024,208,0.0,0.0,0
0.0,0.0,8.48,62.94,3.3,332.97,1018.79,0,0,9.9,1017.400024,257,0.0,0.0,0
0.0,0.0,8.26,65.23,3.32,334.08,1018.86,0,0,8.2,1017.5,223,0.8,0.0,0
0.0,0.0,8.05,67.45,3.29,336.39,1018.92,0,0,8.8,1017.599976,282,0.4,0.0,0
0.0,0.0,7.87,69.43,3.23,339.18,1018.92,0,0,9.9,1017.700012,100,1.2,0.0,0
0.0,0.0,7.75,71.0,3.19,341.84,1018.9,0,0,11.0,1017.700012,8,0.0,0.0,0
0.0,0.0,7.62,72.37,3.17,343.89,1018.79,0,0,10.2,1017.900024,262,0.6,0.0,0
0.0,0.0,7.51,73.58,3.13,343.94,1018.73,0,0,9.9,1017.799988,340,0.0,0.0,0
0.0,0.0,7.38,74.67,3.06,343.37,1018.71,3,2,9.3,1018.0,206,0.0,0.0,0
16.02,7.78,7.46,74.64,2.97,343.36,1018.81,20,11,9.1,1018.200012,257,0.0,0.07734400000000001,0
60.45,41.73,8.02,72.26,2.86,343.31,1019.01,29,20,9.7,1018.299988,259,0.4,0.182812,0
94.6,71.01,8.63,69.9,2.69,343.27,1019.21,71,27,10.3,1018.400024,212,0.0,0.379687,0
148.76,119.57,9.77,65.47,2.64,344.29,1019.34,81,35,11.0,1018.5,260,0.0,0.629297,0
185.74,153.6,11.3,59.86,2.99,348.89,1019.5,161,37,12.1,1018.299988,292,0.0,0.921094,0
241.51,205.65,12.69,54.1,3.5,358.5,1019.54,209,47,13.8,1018.299988,261,0.1,1.216406,0
278.44,240.5,13.74,50.97,3.77,1.71,1019.44,267,54,14.8,1018.299988,262,0.7,1.508203,0
332.88,292.2,14.69,47.7,3.96,13.33,1019.46,324,59,15.8,1018.299988,272,0.7,1.817578,0
368.24,325.98,15.48,45.27,4.19,20.01,1019.52,386,65,16.9,1018.299988,347,0.3,2.11289,0
419.46,375.1,16.1,43.25,4.31,29.28,1019.5,448,72,17.799999,1018.200012,339,1.0,2.39414,0
452.17,406.56,16.77,41.46,4.19,27.67,1019.51,492,80,18.200001,1018.099976,21,0.0,2.64375,0
498.78,451.48,17.53,39.46,4.03,27.93,1019.48,536,88,20.0,1018.200012,334,0.3,2.879297,0
528.0,479.72,18.19,37.16,4.0,35.85,1019.4,568,101,20.0,1018.099976,226,0.5,3.062109,0
568.82,519.24,18.71,35.77,3.88,39.09,1019.22,615,115,21.0,1018.099976,248,0.1,3.308203,0
593.89,543.53,19.27,34.55,3.62,38.17,1019.03,674,136,21.6,1018.0,124,1.9,3.571875,0
628.03,576.63,19.92,32.74,3.4,43.21,1018.99,686,162,21.5,1018.0,141,1.6,3.698437,0
648.36,596.37,20.4,31.35,3.22,51.49,1019.0,720,200,21.700001,1017.900024,93,2.0,3.905859,0
675.05,622.29,20.85,30.29,2.95,54.48,1018.93,753,253,22.700001,1017.799988,158,1.5,4.039453,0
690.21,637.02,21.23,29.38,2.65,62.21,1018.87,739,305,22.799999,1017.5,172,0.6,3.997266,0
708.87,655.18,21.6,28.77,2.4,65.21,1018.78,771,373,22.799999,1017.5,143,2.1,4.0570309999999985,0
718.6,664.64,21.96,28.12,2.13,66.94,1018.65,764,418,22.6,1017.299988,50,2.2,4.064063,0
728.97,674.74,22.25,27.46,1.85,71.61,1018.52,798,480,23.200001,1017.0,107,1.8,4.208203,0
733.02,678.69,22.52,27.0,1.6,77.19,1018.41,800,508,23.0,1016.799988,152,1.0,4.127344,0
734.76,680.38,22.78,26.68,1.39,83.06,1018.34,820,542,23.5,1016.5,130,2.3,4.183594,0
733.06,678.73,23.02,26.38,1.22,90.32,1018.22,810,546,23.700001,1016.299988,150,2.2,4.085156,0
726.28,672.14,23.23,26.04,1.11,102.83,1017.95,806,549,23.5,1016.0,174,0.9,4.046484,0
718.92,664.99,23.41,25.78,1.08,115.97,1017.59,760,517,24.0,1015.700012,140,3.8,3.951562000000001,0
703.67,650.17,23.57,25.56,1.13,126.91,1017.26,787,547,24.299999,1015.5,200,1.3,3.779297,0
690.75,637.62,23.73,25.36,1.23,132.65,1016.99,782,547,24.1,1015.099976,168,0.7,3.997266,0
667.37,614.91,23.87,25.19,1.35,137.35,1016.73,765,534,24.299999,1014.900024,86,1.0,3.902344,0
649.15,597.22,24.0,25.05,1.49,142.85,1016.51,714,500,24.9,1014.599976,156,2.8,3.694922,0
618.05,567.05,24.11,24.93,1.64,146.95,1016.31,699,490,24.299999,1014.5,134,1.8,3.585938,0
594.92,544.62,24.22,24.81,1.8,150.96,1016.12,674,476,24.4,1014.400024,213,1.6,3.3855470000000003,0
556.81,507.71,24.29,24.73,1.98,154.72,1015.96,655,463,24.5,1014.299988,241,0.8,3.255469,0
529.26,481.06,24.35,24.64,2.13,157.94,1015.82,608,431,24.5,1014.200012,148,1.5,2.998828,0
484.99,438.3,24.37,24.6,2.27,160.54,1015.7,577,407,24.5,1014.0,179,0.3,2.784375,0
453.66,408.11,24.39,24.58,2.38,162.84,1015.65,534,370,24.4,1013.799988,132,2.9,2.534765,0
404.22,360.56,24.37,24.61,2.43,164.23,1015.72,451,305,24.299999,1013.799988,148,1.0,1.828125,0
369.82,327.59,24.36,24.65,2.43,165.43,1015.83,386,246,23.799999,1013.599976,156,1.7,1.589062,0
316.45,276.65,24.28,24.78,2.38,166.32,1015.82,417,261,23.9,1013.5,144,0.9,1.831641,0
279.95,242.0,24.2,24.92,2.31,167.07,1015.71,336,204,24.0,1013.599976,191,1.0,1.416797,0
224.31,189.6,24.06,25.22,2.2,167.34,1015.59,269,157,23.799999,1013.700012,166,1.2,1.086328,0
187.04,154.84,23.92,25.64,1.99,167.17,1015.54,206,119,23.6,1013.599976,127,2.0,0.812109,0
131.61,104.04,23.5,28.74,1.71,170.11,1015.52,148,89,23.299999,1013.700012,168,1.6,0.5976560000000001,0
95.68,71.98,23.22,28.64,1.5,177.54,1015.44,110,70,22.9,1013.799988,144,1.9,0.421875,0
45.34,29.4,22.78,28.81,1.34,184.88,1015.35,57,31,22.4,1013.799988,144,1.5,0.203906,0
16.77,8.25,22.16,29.87,1.25,191.98,1015.3,16,9,22.0,1013.900024,129,1.2,0.028125,0
0.0,0.0,21.49,31.11,1.24,197.07,1015.29,0,0,21.5,1014.0,135,1.3,0.0,0
0.0,0.0,20.9,32.45,1.32,198.64,1015.33,0,0,21.4,1014.099976,132,0.7,0.0,0
0.0,0.0,20.33,33.82,1.44,197.84,1015.44,0,0,20.9,1014.099976,124,1.0,0.0,0
0.0,0.0,19.81,35.07,1.51,196.28,1015.6,0,0,20.700001,1014.200012,139,0.2,0.0,0
0.0,0.0,19.36,36.09,1.45,194.12,1015.77,0,0,20.299999,1014.5,118,0.9,0.0,0
0.0,0.0,18.94,37.01,1.23,187.19,1015.96,0,0,20.1,1014.599976,129,0.0,0.0,0
0.0,0.0,18.49,37.94,1.06,157.82,1016.15,0,0,19.6,1014.799988,137,0.4,0.0,0
0.0,0.0,17.88,39.21,1.31,106.86,1016.35,0,0,19.4,1015.0,139,0.6,0.0,0
0.0,0.0,17.22,40.55,1.91,87.72,1016.6,0,0,19.4,1015.099976,134,0.9,0.0,0
0.0,0.0,16.62,41.67,2.39,85.52,1016.81,0,0,19.1,1015.099976,122,0.5,0.0,0
0.0,0.0,16.32,42.06,2.46,90.28,1016.98,0,0,19.0,1015.099976,120,0.7,0.0,0
0.0,0.0,16.33,41.72,2.25,97.17,1017.11,0,0,18.6,1015.299988,132,0.0,0.0,0
0.0,0.0,16.39,41.34,2.05,101.71,1017.2,0,0,18.299999,1015.5,140,0.0,0.0,0
0.0,0.0,16.28,41.44,2.04,101.67,1017.2,0,0,17.9,1015.5,119,0.4,0.0,0
0.0,0.0,16.0,42.03,2.24,99.98,1017.11,0,0,18.1,1015.700012,113,0.0,0.0,0
0.0,0.0,15.66,42.76,2.47,98.77,1017.04,0,0,17.5,1015.5,90,0.0,0.0,0
0.0,0.0,15.33,43.49,2.6,99.45,1017.0,0,0,17.700001,1015.5,116,0.7,0.0,0
0.0,0.0,15.07,44.08,2.57,103.72,1017.04,0,0,17.5,1015.400024,120,0.5,0.0,0
0.0,0.0,14.85,44.63,2.49,109.41,1017.08,0,0,18.0,1015.400024,138,1.0,0.0,0
0.0,0.0,14.61,45.32,2.45,113.62,1017.12,0,0,18.0,1015.599976,129,1.3,0.0,0
0.0,0.0,14.31,46.28,2.44,117.24,1017.19,0,0,18.1,1015.5,123,0.8,0.0,0
0.0,0.0,13.98,47.43,2.34,123.34,1017.28,0,0,17.9,1015.400024,140,0.7,0.0,0
0.0,0.0,13.69,48.54,2.02,134.66,1017.43,0,0,18.0,1015.400024,140,0.8,0.0,0
0.0,0.0,12.09,55.19,2.0,330.88,1016.26,0,0,17.4,1015.400024,117,1.7,0.0,0
0.0,0.0,11.66,56.75,2.5,340.14,1016.26,0,0,17.5,1015.299988,151,0.0,0.0,0
0.0,0.0,11.44,57.53,2.62,353.35,1016.5,0,0,17.299999,1015.5,152,0.4,0.0,0
0.0,0.0,11.24,58.17,2.66,4.25,1016.44,0,0,17.4,1015.299988,128,1.3,0.0,0
0.0,0.0,11.04,58.83,2.72,11.86,1016.47,0,0,17.200001,1015.5,133,1.1,0.0,0
0.0,0.0,10.82,59.59,2.77,17.43,1016.36,0,0,17.200001,1015.400024,156,0.0,0.0,0
0.0,0.0,10.63,60.22,2.76,24.2,1016.37,0,0,16.799999,1015.400024,210,0.4,0.0,0
0.0,0.0,10.49,60.67,2.68,31.08,1016.43,0,0,16.1,1015.099976,99,0.0,0.0,0
0.0,0.0,10.38,61.03,2.56,35.95,1016.36,0,0,16.5,1015.200012,121,0.0,0.0,0
0.0,0.0,10.34,61.18,2.36,37.12,1016.35,0,0,16.200001,1015.099976,330,0.0,0.0,0
0.0,0.0,10.41,60.92,2.1,36.41,1016.45,0,0,15.3,1015.099976,231,0.3,0.0,0
0.0,0.0,10.49,60.67,1.83,34.41,1016.45,0,0,15.2,1015.0,275,0.0,0.0,0
0.0,0.0,10.59,60.37,1.6,31.44,1016.52,0,0,15.0,1015.0,354,0.0,0.0,0
0.0,0.0,10.76,59.87,1.45,30.67,1016.49,0,0,15.0,1014.700012,340,0.0,0.0,0
0.0,0.0,10.89,59.55,1.42,29.23,1016.35,0,0,15.1,1014.900024,65,0.0,0.0,0
0.0,0.0,11.02,59.23,1.49,28.32,1016.41,0,0,14.8,1014.900024,315,0.0,0.0,0
0.0,0.0,11.06,59.24,1.59,28.65,1016.54,0,0,15.0,1014.799988,307,0.0,0.0,0
0.0,0.0,10.93,59.99,1.64,27.88,1016.62,0,0,15.3,1015.0,58,0.0,0.0,0
0.0,0.0,10.8,60.7,1.62,25.64,1016.56,0,0,15.3,1015.0,312,0.0,0.0,0
0.0,0.0,10.72,61.29,1.61,25.16,1016.61,0,0,15.6,1014.900024,84,0.0,0.0,0
0.0,0.0,10.54,62.23,1.63,24.62,1016.63,0,0,15.1,1015.0,138,0.9,0.0,0
0.0,0.0,10.52,62.51,1.64,23.01,1016.61,0,0,16.1,1015.099976,112,0.7,0.0,0
0.0,0.0,10.54,62.7,1.61,20.44,1016.62,0,0,16.200001,1015.099976,92,0.6,0.0,0
0.0,0.0,10.66,62.48,1.54,14.94,1016.49,0,0,16.299999,1015.099976,90,0.6,0.0,0
0.0,0.0,10.68,62.68,1.4,4.29,1016.36,0,0,16.200001,1015.299988,72,1.1,0.0,0
0.0,0.0,10.73,62.79,1.28,349.38,1016.46,0,0,16.200001,1015.400024,62,0.8,0.0,0
0.88,0.0,10.81,62.78,1.25,342.76,1016.59,0,0,16.200001,1015.5,50,1.8,0.0,0
3.28,0.0,10.94,62.61,1.34,337.47,1016.82,4,3,16.0,1015.5,70,1.9,0.0,0
6.68,0.0,11.14,62.24,1.58,317.28,1017.22,8,6,16.0,1015.799988,96,1.8,0.017578,0
15.0,0.0,11.49,61.43,2.03,297.6,1017.65,11,8,15.9,1015.900024,79,1.2,0.0,0
22.26,0.0,11.84,60.69,2.52,293.17,1018.0,15,12,15.8,1016.0,69,2.1,0.059766,0
28.36,0.0,12.13,60.15,2.83,292.79,1018.3,16,13,15.8,1016.200012,74,0.9,0.003516,0
25.61,0.0,12.37,59.71,2.87,295.27,1018.45,16,13,15.9,1016.400024,63,1.5,0.07734400000000001,0
27.78,0.0,12.61,59.29,2.7,299.68,1018.58,28,22,15.6,1016.299988,73,1.8,0.130078,0
29.42,0.11,12.87,58.84,2.55,300.32,1018.62,33,27,15.6,1016.5,95,0.9,0.175781,0
34.8,0.55,13.14,58.59,2.58,295.57,1018.63,37,30,15.8,1016.599976,68,2.2,0.217969,0
39.1,0.71,13.41,58.61,2.89,288.94,1018.68,39,31,15.9,1016.799988,55,1.8,0.239063,0
50.83,3.43,13.7,59.01,3.31,285.53,1018.67,66,54,16.0,1016.900024,64,1.5,0.414844,0
62.56,1.48,13.9,60.8,3.53,286.63,1018.59,93,75,16.299999,1016.799988,63,0.8,0.587109,0
56.01,0.0,14.05,62.91,3.55,289.94,1018.36,81,63,16.5,1017.0,38,1.1,0.558984,0
58.67,0.27,14.24,64.75,3.6,293.74,1018.16,100,79,16.700001,1016.900024,37,1.8,0.643359,0
87.2,5.18,14.63,66.09,3.83,296.48,1018.18,77,58,16.799999,1017.0,25,0.7,0.460547,0
98.01,33.72,14.87,69.13,4.13,296.58,1018.29,66,50,16.700001,1017.200012,60,0.2,0.39375,0
99.06,42.61,15.05,69.96,4.19,298.59,1018.44,66,51,16.799999,1017.200012,109,0.0,0.421875,0
112.31,72.46,15.36,70.27,4.07,298.9,1018.6,80,64,16.9,1017.099976,33,1.2,0.523828,0
98.35,67.07,15.5,71.38,3.91,296.04,1018.74,75,58,16.799999,1017.099976,21,0.0,0.492188,0
117.83,64.62,15.75,71.93,3.7,290.69,1018.83,79,60,16.799999,1017.299988,338,0.7,0.541406,0
88.64,48.07,15.84,73.02,3.47,279.84,1018.89,93,70,16.700001,1017.200012,302,0.9,0.622266,0
138.53,90.39,16.16,72.93,3.25,269.45,1018.93,83,63,16.799999,1017.299988,307,0.4,0.541406,0
133.49,93.1,16.26,73.56,3.09,257.33,1019.0,87,66,16.9,1017.200012,347,0.0,0.590625,0
124.79,75.22,16.35,74.12,3.0,242.79,1019.04,100,76,16.9,1016.900024,308,0.0,0.706641,0
112.48,78.42,16.4,74.7,3.02,228.88,1018.88,106,87,17.0,1016.900024,311,0.0,0.741797,0
101.78,58.18,16.43,75.22,3.11,219.12,1018.62,103,83,17.0,1017.0,271,1.1,0.706641,0
89.85,28.14,16.46,75.53,3.21,212.83,1018.4,87,70,16.799999,1017.0,262,0.9,0.604688,0
73.36,23.54,16.47,75.8,3.28,208.35,1018.19,76,59,16.9,1017.0,235,0.1,0.534375,0
44.68,10.49,16.37,76.53,3.3,205.63,1017.97,92,73,16.700001,1017.0,233,0.9,0.660937,0
62.89,28.3,16.52,76.01,3.3,204.65,1017.78,105,82,16.6,1017.0,244,1.2,0.724219,0
89.4,60.14,16.8,74.46,3.31,205.35,1017.58,99,78,16.5,1017.0,244,2.9,0.689062,0
61.05,25.38,16.89,73.15,3.34,206.61,1017.35,111,88,16.200001,1016.799988,186,1.3,0.780469,0
74.13,50.57,17.12,70.53,3.4,207.94,1017.15,124,96,16.1,1016.799988,236,1.3,0.8824219999999999,0
86.59,56.66,17.41,68.06,3.44,208.36,1016.97,160,118,16.200001,1016.700012,247,0.8,1.093359,0
79.96,54.96,17.53,66.68,3.39,208.19,1016.8,129,100,16.5,1016.599976,229,1.9,0.8085939999999999,0
97.15,71.75,17.78,65.12,3.24,208.33,1016.74,103,80,16.4,1016.5,219,2.4,0.636328,0
79.21,61.8,17.8,64.36,3.03,210.04,1016.86,81,59,16.200001,1016.400024,243,2.1,0.471094,0
71.07,48.91,17.88,63.47,2.82,212.97,1017.02,63,49,15.9,1016.400024,161,0.1,0.400781,0
66.84,48.72,17.89,62.88,2.62,216.69,1017.04,61,48,15.8,1016.400024,220,1.7,0.365625,0
52.51,39.66,17.86,62.52,2.44,220.78,1016.98,52,42,15.7,1016.5,223,1.7,0.319922,0
46.76,31.01,17.79,62.47,2.28,222.95,1016.89,47,39,15.7,1016.5,226,1.8,0.260156,0
34.88,22.11,17.68,63.01,2.03,225.07,1016.86,54,41,15.6,1016.5,235,0.9,0.312891,0
18.81,9.17,17.52,64.59,1.71,228.27,1016.83,33,25,15.6,1016.5,206,1.4,0.172266,0
8.83,3.11,17.3,65.69,1.53,232.21,1016.77,24,18,15.3,1016.5,237,0.7,0.123047,0
6.66,0.0,17.13,66.62,1.51,225.74,1016.6,6,5,15.1,1016.599976,202,0.4,0.0,0
1.5,0.0,16.94,67.43,1.52,215.75,1016.39,0,0,15.0,1016.599976,181,0.0,0.0,0
0.0,0.0,16.77,68.27,1.52,209.51,1016.23,0,0,14.9,1016.599976,217,0.0,0.0,0
0.0,0.0,16.63,69.04,1.46,204.99,1016.12,0,0,14.9,1016.5,246,0.3,0.0,0
0.0,0.0,16.52,69.67,1.37,203.45,1016.12,0,0,14.7,1016.5,200,0.0,0.0,0
0.0,0.0,16.42,70.21,1.27,202.78,1016.18,0,0,14.6,1016.599976,199,0.0,0.0,0
0.0,0.0,16.34,70.67,1.22,199.2,1016.25,0,0,14.7,1016.799988,298,0.0,0.0,0
0.0,0.0,16.26,71.09,1.25,191.69,1016.38,0,0,14.6,1016.799988,231,0.0,0.0,0
0.0,0.0,16.17,71.56,1.37,185.4,1016.47,0,0,14.5,1016.900024,186,0.3,0.0,0
0.0,0.0,16.09,71.97,1.49,183.0,1016.55,0,0,14.6,1017.0,245,0.0,0.0,0
0.0,0.0,16.04,72.27,1.55,182.32,1016.68,0,0,14.6,1017.0,245,0.0,0.0,0
0.0,0.0,15.99,72.54,1.55,182.09,1016.8,0,0,14.6,1017.200012,215,0.2,0.0,0
0.0,0.0,15.96,72.74,1.5,181.96,1016.92,0,0,14.2,1017.0,190,0.1,0.0,0
0.0,0.0,15.86,73.22,1.43,181.94,1017.04,0,0,14.1,1017.099976,225,1.3,0.0,0
0.0,0.0,15.86,73.27,1.34,182.57,1017.14,0,0,14.2,1017.0,206,0.0,0.0,0
0.0,0.0,15.83,73.45,1.23,184.42,1017.17,0,0,14.3,1016.900024,209,0.6,0.0,0
0.0,0.0,15.79,73.68,1.12,187.64,1017.11,0,0,14.3,1017.0,208,0.3,0.0,0
0.0,0.0,15.76,73.9,0.99,191.43,1017.04,0,0,14.3,1017.0,210,0.5,0.0,0
0.0,0.0,15.73,74.05,0.86,193.35,1017.04,0,0,14.2,1017.0,227,0.6,0.0,0
0.0,0.0,15.7,74.27,0.72,193.83,1017.1,0,0,14.3,1016.799988,242,0.1,0.0,0
0.0,0.0,15.66,74.49,0.6,191.79,1017.15,0,0,14.1,1016.900024,182,0.3,0.0,0
0.0,0.0,15.62,74.7,0.5,182.82,1017.17,0,0,14.1,1016.799988,201,0.6,0.0,0
0.0,0.0,15.6,74.84,0.47,165.57,1017.19,0,0,14.1,1016.799988,201,0.6,0.0,0
0.0,0.0,15.57,74.95,0.52,144.81,1017.23,0,0,14.2,1016.700012,222,0.2,0.0,0
0.0,0.0,15.55,75.05,0.66,129.4,1017.31,0,0,14.1,1016.599976,229,0.3,0.0,0
0.0,0.0,13.29,80.78,1.75,267.04,1017.11,0,0,14.0,1016.599976,221,0.0,0.0,0
0.0,0.0,13.21,80.99,1.72,273.78,1016.91,0,0,14.0,1016.5,198,0.7,0.0,0
0.0,0.0,13.17,81.06,1.68,277.1,1016.95,0,0,13.9,1016.599976,193,1.1,0.0,0
0.0,0.0,13.12,81.21,1.6,278.46,1016.94,0,0,13.8,1016.799988,207,1.1,0.0,0
